{'C:\\\\DumpStack.log.tmp': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-24_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-24_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-256_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-256_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-30_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-30_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-32_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-32_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-36_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-36_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-40_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-40_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-48_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-48_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-60_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-60_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-64_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-64_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-72_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-72_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-80_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-80_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-96_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\f\\narratoruwpsquare44x44logo.targetsize-96_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-16_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-16_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-20_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-20_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-24_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-24_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-256_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-256_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-30_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-30_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-32_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-32_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-36_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-36_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-40_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-40_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-48_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-48_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-60_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-60_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-64_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-64_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-72_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-72_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-80_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-80_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-96_altform-unplated_contrast-black.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-n..quickstart.appxmain_31bf3856ad364e35_10.0.19041.423_none_72535ca9b59a9515\\r\\narratoruwpsquare44x44logo.targetsize-96_altform-unplated_contrast-white.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-userexperience-desktop_31bf3856ad364e35_10.0.19041.662_none_6490cb5c282a676e\\n\\screenclipping\\assets\\square44x44logo.targetsize-24_altform-unplated.png': {'R': False, 'W': False}}
{'C:\\Windows\\servicing\\LCU\\Package_for_RollupFix~31bf3856ad364e35~amd64~~19041.804.1.4\\amd64_microsoft-windows-userexperience-desktop_31bf3856ad364e35_10.0.19041.662_none_6490cb5c282a676e\\n\\screenclipping\\screenclipping\\assets\\square44x44logo.targetsize-24_altform-unplated.png': {'R': False, 'W': False}}
{'C:\\Windows\\System32\\drivers\\103C_HP_5336AN_HP 255 G7 Notebook PC.MRK': {'R': True, 'W': False}}
{'C:\\Windows\\System32\\drivers\\rteth.sys': {'R': True, 'W': False}}
{'C:\\Windows\\System32\\restore\\MachineGuid.txt': {'R': True, 'W': False}}
{'C:\\Windows\\SysWOW64\\icu.dll': {'R': True, 'W': False}}
{'C:\\Windows\\SysWOW64\\icuin.dll': {'R': True, 'W': False}}
{'C:\\Windows\\SysWOW64\\icuuc.dll': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-font-staticcache_31bf3856ad364e35_10.0.19041.1_none_99cf70d8d863ef37\\StaticCache.dat': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_f693cdfef0895d2a\\icudtl.dat': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_f693cdfef0895d2a\\metaZones.res': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_f693cdfef0895d2a\\timezoneTypes.res': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_f693cdfef0895d2a\\windowsZones.res': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_f693cdfef0895d2a\\zoneinfo64.res': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-i..ntrolpanel.appxmain_31bf3856ad364e35_10.0.19041.610_none_f8d1c156f5c41e39\\Immersive Control Panel.lnk': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-i..ntrolpanel.appxmain_31bf3856ad364e35_10.0.19041.789_none_f88f1662f5f4c306\\Immersive Control Panel.lnk': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-n..apter-flight-driver_31bf3856ad364e35_10.0.19041.1_none_2468034336efd901\\rteth.sys': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-shell32_31bf3856ad364e35_10.0.19041.746_none_4a2275aa70cb3284\\WindowsShell.Manifest': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\amd64_microsoft-windows-shell32_31bf3856ad364e35_10.0.19041.789_none_49fa36d870e8ee4d\\WindowsShell.Manifest': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\wow64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_00e8785124ea1f25\\icu.dll': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\wow64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_00e8785124ea1f25\\icuin.dll': {'R': True, 'W': False}}
{'C:\\Windows\\WinSxS\\wow64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.546_none_00e8785124ea1f25\\icuuc.dll': {'R': True, 'W': False}}
